Макс. угол наклона столешницы, °;50;e4491
Расстояние между отверстиями, мм;50;e4492
Тип лабораторной посуды;50;e4493
Тип тяжелоатлетического диска ;50;e4494
Обхват морды, см;50;e4495
Шаг измерения;50;e4496
Размер товара для груминга;49;e4497
Поддержка фронтальных вентиляторов;49;e4498
Забор воды;49;e4499
Тип дефлегматора;49;e4500
Макс. взлетный вес, г;49;e4501
Наличие автоответчика;49;e4502
Вид фрезера;49;e4503
Назначение грунтовки;49;e4504
Система качания;49;e4505
Особенности садовых ножниц;49;e4506
Макс. выходное сопротивление, Ом;49;e4507
Фотограф;49;e4508
Вид соли;49;e4509
Ширина полотна, см;49;e4510
Наличие спинки;49;e4511
Особенности скейтов и скутеров;49;e4512
Признак Меркурий;49;e4513
Максимальная длина растяжения, см;49;e4514
Длина шампура, см;48;e4515
Тип светосилы;48;e4516
Поверхность детского мольберта;48;e4517
Высота теннисного стола, мм;48;e4518
Транспортировка;48;e4519
Преимущества препарата;48;e4520
Вид упаковочной пленки;48;e4521
Вкус (вода);48;e4522
Особенности тепловизора;48;e4523
Режим подачи корма;48;e4524
Подходит для корма;48;e4525
Сменное сопло;48;e4526
Телескопическая ручка;48;e4527
Вид ледобура;48;e4528
Глубина бурения, см;48;e4529
Боеприпасы;48;e4530
Количество фильтров;48;e4531
Модель минимойки;48;e4532
Тематика наборов для лепки;48;e4533
Форма губок;47;e4534
Сырье;47;e4535
Высота от пола до столешницы в верхнем положении, см;47;e4536
Размер ручки;47;e4537
Материал игрового поля;47;e4538
Фиксаторы дисков;47;e4539
Особенности конвектора;47;e4540
Частота излучения, кГц;47;e4541
Особенности тампонов;47;e4542
Назначение двери;47;e4543
Сканер штрих-кодов;47;e4544
Скорость видеосъемки 4K, кадр/с;47;e4545
Особенности термоусадки;47;e4546
Мин. выходное сопротивление, Ом;47;e4547
Полка для белья;47;e4548
Вид скамейки;47;e4549
Материал почтового ящика;47;e4550
Виды парикмахерских ножниц;47;e4551
Рисунок панели;47;e4552
Тип антисептика;47;e4553
Декоративный элемент;46;e4554
Особенности венка;46;e4555
Мин. фокусное расстояние, мм;46;e4556
Число оптических элементов;46;e4557
Диаметр посадочного места для дисков и замков, мм;46;e4558
Принцип работы толщиномера;46;e4559
ISSN;46;e4560
Номер выпуска;46;e4561
Тип мачты;46;e4562
Время работы от батареи, ч;46;e4563
Число кнопок вызова в комплекте, шт.;46;e4564
Максимальный объем, м3;46;e4565
Управление одной рукой;46;e4566
Коэффициент теплопроводности, Вт/м°С;46;e4567
Калибр оружия (калибр);46;e4568
Назначение щетки;46;e4569
Цветовая температура, К;46;e4570
Дополнительная защита;45;e4571
Тип противоугонного устройства;45;e4572
Макс. фокусное расстояние, мм;45;e4573
Тип завесы;45;e4574
Класс износостойкости плитки;45;e4575
Расход природного газа, м³/ч;45;e4576
Внутренняя отделка;45;e4577
Размеры коробки, мм;45;e4578
Разрешение детектора;45;e4579
Основание/поверхность под обои;45;e4580
Размещение кормушки;45;e4581
Материал винтовки;45;e4582
Тест, кг;44;e4583
Cодержание уксусной кислоты, %;44;e4584
Конструкция штанги;44;e4585
Расход воздуха, м3/час;44;e4586
Спецификация ASTM;44;e4587
Исполнение ножниц;44;e4588
Форма бака для белья;44;e4589
Вид диска для записи;44;e4590
Количество этапов заточки;44;e4591
Память тонометра;44;e4592
Схемотехника;44;e4593
Вид булавки;44;e4594
Скорость выстрела, м/с;44;e4595
Количество сопел;44;e4596
Вид судомодели;44;e4597
Особенности диспенсера;44;e4598
Точность;44;e4599
Вид шампура;43;e4600
Боковые стенки;43;e4601
Толщина пленки;43;e4602
Тип профиля;43;e4603
Скорости, об/мин;43;e4604
Принцип нанесения;43;e4605
Химическая основа;43;e4606
Угол открывания, °;43;e4607
Цанга, мм;43;e4608
Вид камня;43;e4609
Основа грунтовки;43;e4610
Ультразвуковой мотор;43;e4611
Аквабокс в комплекте;43;e4612
Число пейджеров в комплекте, шт.;43;e4613
Материал игрушек;43;e4614
Ширина колеи;43;e4615
Назначение средства для коррекции поведения;43;e4616
Рукавная платформа;43;e4617
Дозаправка газом;43;e4618
Тип зажигалки;43;e4619
Номер насечки;43;e4620
Вид газа;43;e4621
Особенности панелей;43;e4622
Диаметр выхода, дюйм;43;e4623
Скорость ингаляции, мл/мин;42;e4624
Особенности радиоприемника;42;e4625
Формат пленки;42;e4626
Вакуумный пакет в комплекте с;42;e4627
Количество выходов VGA;42;e4628
Вид заклепочника;42;e4629
Тип оборудования;42;e4630
Типы ламп для маникюра;42;e4631
Углы обзора;42;e4632
Размер снимка;42;e4633
Передняя стенка;42;e4634
Особенности товаров для купания;42;e4635
Процент окислителя;42;e4636
Погрешность, °С;42;e4637
Вид элемента велосипедного привода;42;e4638
Поддерживаемые аудиоформаты;42;e4639
Особенности насадок;42;e4640
Вид сливок;42;e4641
Особенности масок для сна;42;e4642
Применение ножниц;42;e4643
Мин. размер частиц, мкм;41;e4644
Механизм садового опрыскивателя;41;e4645
Площадь полива, м²;41;e4646
Вид спортивного бандажа;41;e4647
Конструкция пилы;41;e4648
Управление лодкой;41;e4649
Особенности подводной камеры;41;e4650
Угол поворота головки (по горизонтали);41;e4651
Вид насоса;41;e4652
Дополнительные отсеки;41;e4653
Вид тисков;41;e4654
Общий угол излучения,°;41;e4655
Назначение иглы;41;e4656
Число батарей звонка, шт.;40;e4657
Объем встроенной памяти, ГБ;40;e4658
Полная выходная мощность звука, Вт;40;e4659
Автозапуск;40;e4660
Радиус действия, км;40;e4661
Основное помещение румбокса;40;e4662
Тип румбокса;40;e4663
Количество точек крепления турника;40;e4664
Форма аквариума;40;e4665
Вид гамака;40;e4666
Вид оптического привода;40;e4667
Тип вспенивателя;40;e4668
Запуск двигателя;40;e4669
Материал горшка;40;e4670
Макс. ширина удерживаемого устройства, мм;40;e4671
Вид мобиля;40;e4672
Запасные ножи в комплекте;40;e4673
Скорость шитья, стежки/мин;40;e4674
Положения ребенка;40;e4675
Типоразмер трубы;40;e4676
Кол-во приготовляемых чашек кофе;40;e4677
Питание ЗУ;40;e4678
Концентрация перекиси, %;40;e4679
Форма выпуска аптечки;40;e4680
Тип передачи;40;e4681
Напряжение заряжаемых аккумуляторов, В;40;e4682
Ввод индивидуальных данных;39;e4683
Количество микрофонов;39;e4684
Рабочая влажность;39;e4685
Наличие музыкального механизма;39;e4686
Ручная кладь авиакомпаний;39;e4687
Максимальный вес животного, кг;39;e4688
Назначение средств для дезинфекции;39;e4689
Макс. вес готового изделия, г;39;e4690
Назначение аквариума;39;e4691
Тип мухобойки;39;e4692
Линейка карты памяти;39;e4693
Назначение подставки;39;e4694
Комплектация фотоаппарата;39;e4695
Жизнеспособность раствора, ч;39;e4696
Игрушки в комплекте;39;e4697
Минимальный уклон, град.;39;e4698
Способ ношения;39;e4699
Наличие дна;39;e4700
Вид аксессуара для натяжного потолка;39;e4701
Вид съемника;39;e4702
Вид лестницы;39;e4703
Подключение сабвуфера;38;e4704
Регулировка роликов по ширине;38;e4705
Способ переноски опрыскивателя;38;e4706
Поддерживаемые носители;38;e4707
Вид установки;38;e4708
Размер головки ракетки, кв. дюймов;38;e4709
Баланс ракетки, см;38;e4710
Размер коврика, см;38;e4711
Вид кондитерского изделия 18+;38;e4712
Материал теплообменника;38;e4713
Полив;38;e4714
Управление аэрогрилем;38;e4715
Тип головки;38;e4716
Кол-во входных аналоговых каналов, шт.;38;e4717
Длина рабочей поверхности, см;38;e4718
Усилие, Н;37;e4719
Вид батареи звонка;37;e4720
Температура срабатывания, C;37;e4721
Количество вариантов для ЕГЭ, ОГЭ, ВПР;37;e4722
Макс. диафрагма (макс. фокусное расстояние);37;e4723
Количество PCI-E x8;37;e4724
Частота пульсации струи, имп/мин;37;e4725
Макс. давление струи, кПа;37;e4726
Вид запчасти для аудиотехники;37;e4727
Размещение подставки для цветов;37;e4728
Вид спортивных игр;37;e4729
Устройство против скольжения (УПС);37;e4730
Особенности манежей;37;e4731
Длина шнека, см;37;e4732
Система нагрузки гребного тренажера;37;e4733
Вид аксессуара для фасадных панелей;37;e4734
Размер рабочей области, мм;37;e4735
Поддержка верхних вентиляторов;36;e4736
Уровень pH;36;e4737
Способ крепления/застегивания;36;e4738
Наличие подсветки у румбокса;36;e4739
Комплектация румбокса;36;e4740
Кол-во подключаемых трубок;36;e4741
Вид запчасти для садового опрыскивателя;36;e4742
Вид выноса;36;e4743
Конструкция аквариума;36;e4744
Профиль режущей части;36;e4745
Класс пожарной безопасности;36;e4746
Особенности досок, флипчартов;36;e4747
Кол-во рулонов пластика в комплекте;36;e4748
Особенности дырокола;36;e4749
Особенности мобилей;36;e4750
Особенности бюстгальтера;36;e4751
Приклад;36;e4752
Назначение почтового ящика;36;e4753
Кол-во выходных аналоговых каналов, шт.;36;e4754
Способ ввода;36;e4755
Пол манекена;36;e4756
Вид средства для ресниц;35;e4757
Пятка, мм;35;e4758
В подарок;35;e4759
Синхронизация;35;e4760
Конструкция манежа;35;e4761
Регулировки детских музыкальных инструментов;35;e4762
Толщина внешнего листа стали, мм;35;e4763
Крепление переднего крыла;35;e4764
Функционал аэрогриля;35;e4765
Материал трубочек;35;e4766
Объем станции самоочистки, л;35;e4767
Нитеобрезатель;35;e4768
Количество фишек в наборе;35;e4769
Число скоростей эпилятора;35;e4770
Макс. диаметр цанги, мм;35;e4771
Тип пиротехники;34;e4772
Максимальное давление газа, мбар;34;e4773
Праздник в адвент-календарях;34;e4774
Макс. диафрагма (мин. фокусное расстояние);34;e4775
Особенности теннисных столов;34;e4776
Макс. диаметр зажима, мм;34;e4777
Максимальная выдержка, сек;34;e4778
Количество горшков;34;e4779
Твердость по Шору;34;e4780
Передачи;34;e4781
Тип комплектующих для забора и ворот;34;e4782
Вид гладильной доски;34;e4783
Цвет лазера;34;e4784
Тип управления светорегулятором;34;e4785
Форма нагревателя;34;e4786
Форма выпуска удобрений для аквариумных растений;34;e4787
Назначение рольставен;33;e4788
Количество батарей, шт;33;e4789
Форма ведра;33;e4790
Длина антенны, см;33;e4791
Мин. давление струи, кПа;33;e4792
Тип редуктора;33;e4793
Угол мачты;33;e4794
Тематика чеканки подстаканников;33;e4795
Особенности лодочных моторов;33;e4796
Вид струны;33;e4797
Крепление мобиля;33;e4798
Универсальный;33;e4799
Вид задвижки;33;e4800
Дизайн джибитсов;33;e4801
Способ обработки молока;33;e4802
Конструкция столика;33;e4803
Интерфейс подключения;33;e4804
Длина трубки для плавания, см;33;e4805
Тип элемента лестницы;33;e4806
Особенности пленки для окон;33;e4807
Особенности рольставен;32;e4808
Назначение заточного станка;32;e4809
Тип дополнения;32;e4810
Максимальный формат;32;e4811
Топливо для гриля;32;e4812
Длина кабеля 1, м;32;e4813
Рекомендации к использованию;32;e4814
Форма манежа;32;e4815
Зона применения;32;e4816
Мин. диаметр зажима, мм;32;e4817
Разрешение эхолота;32;e4818
Максимальная длина палки, см;32;e4819
Объем телефонной книги, номеров;32;e4820
Диаметр сварки, мм;32;e4821
Число подвесных игрушек;32;e4822
Ножи;32;e4823
Вид штангенциркуля;32;e4824
Уничтожаемые материалы;32;e4825
Чувствительность к нажатию;32;e4826
Теплопроводность, Вт/(м⋅К);31;e4827
Форма тонарма;31;e4828
Материал канта бортов;31;e4829
Размеры грядок, см;31;e4830
Время работы, ч;31;e4831
Минимальная выдержка, сек;31;e4832
Особенности аквариума;31;e4833
Особенности лапки;31;e4834
Крепление заднего крыла;31;e4835
Толщина защитного слоя, мм;31;e4836
Форма выпуска мела;31;e4837
Оповещение GPS-трекера;31;e4838
Омологация;31;e4839
Способ соединения труб;31;e4840
Вид солода;31;e4841
Обхват груди манекена, см;31;e4842
Обхват талии, см;31;e4843
Обхват бедер, см;31;e4844
Размер манекена;31;e4845
Модель штампа;30;e4846
Привод рольставни;30;e4847
Вид планинга;30;e4848
Вид растворимого напитка;30;e4849
Назначение средства для аквариума;30;e4850
Рабочий диапазон;30;e4851
Материал заграждения;30;e4852
Вид присадки;30;e4853
Вид росписи;30;e4854
Атрибутика для гаданий;30;e4855
Форма огранки;30;e4856
Назначение совка;30;e4857
Кол-во устанавливаемых дисков;30;e4858
Тип пароварки;30;e4859
Вид воротника;30;e4860
Количество дисков;30;e4861
Тип иглы;30;e4862
Угол установки;30;e4863
Мин. время измерения, сек;30;e4864
Особенности графического планшета;30;e4865
Объем шприца, мл;30;e4866
Особенности ножеточки;30;e4867
Назначение емкости для алкоголя;30;e4868
Диаметр основного круга, мм;29;e4869
С вкусовыми добавками;29;e4870
Форматы изображений;29;e4871
Форматы записи звука;29;e4872
Интервал планирования;29;e4873
Тип аксессуара для гриля, мангала, коптильни;29;e4874
Назначение снастей;29;e4875
Нож кустореза;29;e4876
Программы хлебопечения;29;e4877
Тип шредера;29;e4878
Мусоросборник;29;e4879
Макс. длина выноса, мм;29;e4880
Питание GPS-трекера;29;e4881
Напряжение катушки управления, В;29;e4882
Макс. диаметр трубы, мм;29;e4883
Длина иглы;29;e4884
Мин. мощность, Вт;29;e4885
Размер воротника;29;e4886
Баланс ракетки;29;e4887
Количество линий на дюйм, lpi;29;e4888
Вид обезжиривателя;29;e4889
Вид талрепа;29;e4890
Размер основного шрифта, мм;28;e4891
Материал корпуса пневматического оружия;28;e4892
Конструкция держателя балки;28;e4893
Производительность, кг/сутки;28;e4894
Материал чаши гриля;28;e4895
Бутылка в комплекте;28;e4896
Способ резки;28;e4897
Объем корзины, л;28;e4898
Принцип действия качелей/шезлонга;28;e4899
Минимальная высота холста, см;28;e4900
Вид аксессуара для газосварки;28;e4901
Ширина шнура, мм;28;e4902
Тип определителя номера;28;e4903
Тонина;28;e4904
Точность позиционирования, м;28;e4905
Назначение средств для кофемашины;28;e4906
Тип аксессуара для забора и ворот;28;e4907
Макс. установка таймера, мин;28;e4908
Тематика адвент-календаря;28;e4909
Исполнение тисков;28;e4910
Классификация молока;28;e4911
Минимальная длина палки, см;28;e4912
Управление воспроизведением;28;e4913
Угол обзора, °;28;e4914
Загрузка диска;28;e4915
Наличие замка;28;e4916
Установочная глубина;28;e4917
Вид термометра;28;e4918
Форма мыса;28;e4919
Количество пакетов в одном рулоне, шт;28;e4920
Тип крепления сноуборда;27;e4921
Наполнение сумки в роддом;27;e4922
Форматы книг;27;e4923
Размер подгузника;27;e4924
Размеры лежанки (-нок);27;e4925
Особенности детских качелей;27;e4926
Макс. ширина ворот, см;27;e4927
Дополнительная комплектация;27;e4928
Тип ношения;27;e4929
Совместимые ОС;27;e4930
Топливный бак;27;e4931
Вид бондарного изделия;27;e4932
Особенности клеевых пистолетов;27;e4933
Диапазон показателей атмосферного давления;27;e4934
Тип барометра;27;e4935
Длина в рабочем положении, см;27;e4936
Количество выходов;27;e4937
Вид объектива;27;e4938
Вид штифта;27;e4939
Конструкция палки;27;e4940
Количество пинцетов;27;e4941
Насадки эпилятора;27;e4942
Диапазон измерений, мм;27;e4943
Особенности солода;27;e4944
Особенности подноса;27;e4945
Количество горячих клавиш;27;e4946
Диаметр поддона, см;27;e4947
Крепость, %;27;e4948
Размещение стоппера;27;e4949
Тип инструмента для гончарного дела;26;e4950
Жесткость пуходерки;26;e4951
Переключение скоростей;26;e4952
Назначение корректора;26;e4953
Минимальный вес ребёнка, кг;26;e4954
Максимальный вес ребёнка, кг;26;e4955
Количество листов за один раз, шт;26;e4956
Материал корпуса качелей;26;e4957
Вал отбора мощности;26;e4958
Ключ для сборки;26;e4959
Количество тактов;26;e4960
Модель сигнализации;26;e4961
Датчики GPS-трекера;26;e4962
Производительность, г/мин;26;e4963
Регулировки мобиля;26;e4964
Рабочая частота, МГц;26;e4965
Давление, мБар;26;e4966
Абразивность, грит;26;e4967
Количество лучей, шт;26;e4968
Вид дешеддера;26;e4969
Вид кондитерского мешка;26;e4970
Вид аксессуара для снаряжения патронов;26;e4971
Тип пакета медицинского;26;e4972
Мелодии;26;e4973
Тип фурнитуры;26;e4974
Вид машинки;26;e4975
Тип аксессуара для пасхи;26;e4976
Размер банного комплекта;25;e4977
Стекло спортивных часов;25;e4978
Макс. длина реза, мм;25;e4979
Степень потери слуха;25;e4980
Тип обработки сигнала;25;e4981
Количество листов;25;e4982
Инструкция по сборке;25;e4983
Вид пистолета;25;e4984
Особенности автокормушек;25;e4985
Высота транца, мм;25;e4986
Объем лодочного топливного бака, л;25;e4987
Длина ручки, мм;25;e4988
Форма шатра;25;e4989
Материал заклепок;25;e4990
Максимальный угол наклона, °;25;e4991
Расположение фазоинвертера;25;e4992
Количество палок, шт;25;e4993
Вид молокоотсоса;25;e4994
Техника валяния;25;e4995
Назначение шкафа;25;e4996
Тип RFID карт;25;e4997
Фиксация чехла;25;e4998
Длина троса/цепи, м;25;e4999
Измерение температуры;25;e5000
Особенности аэрогриля;25;e5001
Охлаждение ниже окр. среды, °С;25;e5002
Число оттенков серого;25;e5003
Фильтрация;25;e5004
Функциональность;25;e5005
Источник питания;25;e5006
Пастеризация;25;e5007
Диаметр заряда, мм;24;e5008
Тип сенсорного экрана;24;e5009
Разъем наушников;24;e5010
Вид аксессуара для VR;24;e5011
Комплектация набора;24;e5012
Базовые функции;24;e5013
Водостойкие;24;e5014
Интерфейсы эхолота;24;e5015
Матрас раскладушки;24;e5016
Минимальное давление газа, мбар;24;e5017
Размер камня, мм;24;e5018
Количество цилиндров;24;e5019
Ширина совместимого вакуумного упаковщика;24;e5020
Длина ствола;24;e5021
Вид бильярда;24;e5022
Размер зерна, мм;24;e5023
Ширина шва, мм;24;e5024
Комплект акустики;24;e5025
Стандарт радиотелефона;24;e5026
Диаметр рабочей поверхности, см;24;e5027
Материал палки;24;e5028
Имитация звука;24;e5029
Вид бигудей;24;e5030
Диаметр клеевого стержня, мм;24;e5031
Количество воздушных подушек;24;e5032
Особенности очков для беговых лыж;24;e5033
Применение термометра;24;e5034
Назначение кондитерской насадки;24;e5035
Назначение 3D очков;24;e5036
Форма лыж;24;e5037
Тип регулятора температуры;24;e5038
Цвет вина;24;e5039
Тип самовара;24;e5040
Размеры полки (-ок);23;e5041
Основа;23;e5042
Количество лезвий;23;e5043
Макс. угол выноса, градусов;23;e5044
Число мелодий;23;e5045
Режимы укачивания;23;e5046
Мин. ширина ворот, см;23;e5047
Тип средства;23;e5048
Горизонтальные ребра жесткости, шт;23;e5049
Расположение спикерфона;23;e5050
Монтаж изоляционного материала;23;e5051
Ширина канта, мм;23;e5052
Ширина секции, см;23;e5053
Вид аксессуара для ножей и мультитулов;23;e5054
Вид аксессуара для электрогирлянд;23;e5055
Для беременных или новорожденных;23;e5056
Крепление VESA;23;e5057
Крепление трансдьюсера;23;e5058
Вид запчасти для мотоблока;23;e5059
Количество точек экрана, шт;23;e5060
Особенности Web-камеры;23;e5061
Вид украшений для животных;23;e5062
Макс. диаметр реза, мм;23;e5063
Объем ведра, л;23;e5064
Начинка;23;e5065
Особенности термометров;23;e5066
Количество кондитерских мешков, шт;23;e5067
Регулировки качелей/шезлонга;23;e5068
Секундный;23;e5069
Армирование;23;e5070
Максимальный вес камней, кг;23;e5071
Точность пера, мм;23;e5072
Макс. угол наклона пера, °;23;e5073
Объем готового раствора, л;23;e5074
Особенности молокоотсосов;23;e5075
Регулировка силы сцеживания;23;e5076
Содержание сахара;23;e5077
Характеристики записи звука;22;e5078
Назначение ножниц;22;e5079
Дальность связи, м;22;e5080
Размеры теплицы, м;22;e5081
Размеры домика (-ов);22;e5082
Конструкция заклепочника;22;e5083
Вид панели для мультипекаря;22;e5084
Основание кресла;22;e5085
Вид аксессуара для клемм;22;e5086
Назначение контроллера;22;e5087
Объём лодочного двигателя, куб. см;22;e5088
Тип опечатывающей пломбы;22;e5089
Размеры духового шкафа, мм (ШхГхВ);22;e5090
Размеры панели, мм (ШxГ);22;e5091
Вес одной палки, г;22;e5092
Наличие функции самоочищения;22;e5093
Знак;22;e5094
Копчение;22;e5095
Подкладка чехла;22;e5096
Назначение насосной части;22;e5097
Назначение термометра;22;e5098
Максимальный объем парильни, куб. м;22;e5099
Вид микрометра;22;e5100
Принцип действия УЗО;22;e5101
Эффект лечебного средства;22;e5102
Вид запчасти проектора;22;e5103
Венец;22;e5104
Габариты (ДхШхВ, мм);22;e5105
Вид флакона;22;e5106
Цвет пива;22;e5107
Материал корпуса машинки;22;e5108
Тип элемента трубной системы;21;e5109
Привод проигрывателя;21;e5110
Звуковая индикация;21;e5111
Спецификация SAE;21;e5112
Особенности настенных карт;21;e5113
Рабочая площадь, кв. м;21;e5114
Вид триммера для стрижки животных;21;e5115
Тип декора для бани;21;e5116
Ширина загрузочного отверстия, мм;21;e5117
Тип вспышки;21;e5118
Длина струны, м;21;e5119
Диаметр струны, мм;21;e5120
Упаковка термопасты;21;e5121
Вид парктроников;21;e5122
Материал кобуры;21;e5123
Кол-во аккумуляторов в комплекте;21;e5124
Вид трубореза;21;e5125
Вид управления;21;e5126
Крепление web-камеры;21;e5127
Прогиб лыж;21;e5128
Характеристики ЦАП/АЦП;21;e5129
Перо;21;e5130
Макс. рабочая высота пера, мм;21;e5131
Макс. расход воды на 1 кг сухой смеси, л;21;e5132
Размерная сетка в EPG;21;e5133
Принцип действия бетоносмесителя;21;e5134
Звукосниматель;21;e5135
Насадка для заправки;21;e5136
Фонокорректор ;20;e5137
Максимальная производительность, л/ч;20;e5138
Световая индикация;20;e5139
Стандарт тормозной жидкости (FMVSS 116);20;e5140
Размер лезвий;20;e5141
Вид разметки;20;e5142
Питание подогревателя/стерилизатора;20;e5143
Форма террариума;20;e5144
Уровень секретности;20;e5145
Вертикальные ребра жесткости, шт;20;e5146
Количество растений, шт;20;e5147
Высота держателя, см;20;e5148
Характеристики звука;20;e5149
Тип подачи лески;20;e5150
Модель сенсора;20;e5151
Усиление сигнала UHF, дБ;20;e5152
Вид пробирки;20;e5153
Тип нагревателя аэрогриля;20;e5154
Вид аксессуара для палатки, тента, шатра;20;e5155
Мин. скорость вращения, об/мин;20;e5156
Скорости эпилятора;20;e5157
Минимальный объем парильни, куб. м;20;e5158
Особенности касок;20;e5159
Вид велокомпьютера;20;e5160
Пиковый сброс, л;20;e5161
Основа мозаики;20;e5162
Объем емкости для молока, мл;20;e5163
Наибольшее усиление звука, дБ;20;e5164
Макс. время записи, часов;19;e5165
Толщина круга, мм;19;e5166
Охранные функции;19;e5167
Механизм крепления;19;e5168
Общее количество салфеток, шт;19;e5169
Вид трости;19;e5170
Материал бодибара;19;e5171
Функции спорта и здоровья;19;e5172
Покрытие гири;19;e5173
Вентиляция террариума;19;e5174
Окраска нити шовного материала;19;e5175
Форма скобы;19;e5176
Макс. число оборотов, об/мин;19;e5177
По расположению лезвия;19;e5178
Метод нанесения;19;e5179
Шаг регулируемой гантели, кг;19;e5180
Способ горения;19;e5181
Тип рукоятки трости;19;e5182
Форма теплицы;19;e5183
Материал спирали штопора;19;e5184
Русификация;19;e5185
Вместимость картофельных ломтиков, кг;19;e5186
Особенности состава средств для дезинфекции;19;e5187
Вид пирожного;19;e5188
Размер кольца;19;e5189
Тип расходных материалов;19;e5190
Рост, см;19;e5191
Тип комплектующего для полотенцесушителя;19;e5192
Материал зубной нити;19;e5193
Способ заправки флакона;19;e5194
Вид хлеба;19;e5195
Вид арбалета / лука;19;e5196
Вид баллона;19;e5197
Рекомендуется к;19;e5198
Минимальная температура эксплуатации;18;e5199
Питание детского блока;18;e5200
Функции детского блока;18;e5201
Тип лампы для террариума;18;e5202
Диаметр заклепок;18;e5203
Регулировка стерилизатора/подогревателя;18;e5204
Вид гири;18;e5205
Назначение гири;18;e5206
Вид хрена;18;e5207
Длина нити шовного материала, см;18;e5208
Этапы заточки;18;e5209
Форма кроны растения;18;e5210
Тип парктроников;18;e5211
Размер лука, дюймы;18;e5212
Объем отапливаемого помещения, м³;18;e5213
Вид подставки для ног;18;e5214
Диаметр древка, мм;18;e5215
Назначение ареометра;18;e5216
Особенности палки;18;e5217
Вид тяги;18;e5218
Упаковка швейного набора;18;e5219
Диапазон частот;18;e5220
Крепление велокомпьютера;18;e5221
Вид каркаса;18;e5222
Форма выпуска хлеба;18;e5223
Размер чипа мозаики, мм;18;e5224
Особенности чехлов;18;e5225
Диаметры динамиков;17;e5226
Размер пирсинга;17;e5227
Способ установки креплений;17;e5228
Тип сортировки;17;e5229
Количество удочек/спиннингов, шт;17;e5230
Тип иглы шовного материала;17;e5231
Шовный материал;17;e5232
Толщина нити шовного материала, USP;17;e5233
Мин. угол выноса, градусов;17;e5234
Вид музыкального центра;17;e5235
Плотность, г/см3;17;e5236
Дальность обнаружения, м;17;e5237
Длина стрелы, дюймы;17;e5238
Стандарт ISO;17;e5239
Особенности подставки для ног;17;e5240
Для животных;17;e5241
Ширина губок, мм;17;e5242
Конструкция элемента;17;e5243
Особенности стерилизаторов и подогревателей;17;e5244
Запчасть для снегоуборщика;17;e5245
Тип регулировки оголовья;17;e5246
Антистатический эффект;17;e5247
Размер сабвуфера, см;17;e5248
Усиление сигнала VHF, дБ;17;e5249
Вынос от стены брусьев, см;17;e5250
Вид пылесоса;17;e5251
Сорт хлеба;17;e5252
Голосовые функции;17;e5253
Вид пива;17;e5254
Форма кондитерской насадки;17;e5255
Тип крепления двигателя;17;e5256
Температура подачи;17;e5257
Толщина профиля, мм;16;e5258
Высота профиля, мм;16;e5259
Материал тонарма;16;e5260
Место приклеивания;16;e5261
Покрытие бодибара;16;e5262
Форма гири;16;e5263
Макс. длина раздвижного карниза, см;16;e5264
Глубина загиба, мм;16;e5265
Особенности камеры;16;e5266
Тип эротического аксессуара;16;e5267
Вид тарелки;16;e5268
Подкормка;16;e5269
Регулировка высоты;16;e5270
Количество датчиков;16;e5271
Навигационное ПО;16;e5272
Тип усилителя;16;e5273
Радиус действия на открытом пространстве, м;16;e5274
Транспортировочный элемент;16;e5275
Вид прибора для обработки звука;16;e5276
Материал ручки (упора);16;e5277
Вид штопора;16;e5278
Форма нити;16;e5279
Вынос от стены перекладины, см;16;e5280
Тип перфорации;16;e5281
Вид кап;16;e5282
Крепление оголовья;16;e5283
Размещение бара;16;e5284
Крышка аэрогриля;16;e5285
Высота, юниты;16;e5286
Тип фурнитуры ;16;e5287
Глубина строгания (рейсмус), мм;16;e5288
Спецификация ISO-4925;16;e5289
Размер противогаза;16;e5290
Формат настенной карты;16;e5291
Вид аксессуара для окон;16;e5292
Вес теста, кг;16;e5293
Общее кол-во бигуди;16;e5294
Наполнитель рюкзака/слинга;16;e5295
Макс. формат оригинала;16;e5296
Вид сувенирного оружия;15;e5297
Комплектация детского мольберта;15;e5298
Вид аксессуара для автокресла;15;e5299
Длина рабочего основания, мм;15;e5300
Ударопрочные;15;e5301
Конструкция террариума;15;e5302
Размещение террариума;15;e5303
Мин. длина выноса, мм;15;e5304
Поддержка нижних вентиляторов;15;e5305
Вид аксессуара для нивелира;15;e5306
Механизм складывания манежа;15;e5307
Длина оперения, дюймы;15;e5308
Поддерживаемые форматы файлов;15;e5309
Функции родительского блока;15;e5310
Индикация родительского блока;15;e5311
Назначение для горнолыжных палок;15;e5312
Диапазон измерения этилового спирта;15;e5313
Вид резака;15;e5314
Вид утяжелителя;15;e5315
Как подобрать форму зубной нити;15;e5316
Ресурс кадров;15;e5317
Вид походной посуды, аксессуара;15;e5318
Максимальная температура эксплуатации;15;e5319
Наличие футляра;15;e5320
Материал щетины щетки;15;e5321
Намотка красящей ленты;15;e5322
Макс. кол-во стволов;15;e5323
Особенности спортивных часов;15;e5324
Тип лестницы;15;e5325
Диаметр шара, мм;15;e5326
Крепление щитка;15;e5327
Производительность, кг/ч;15;e5328
Особенности ирригатора;15;e5329
Вид мангала;15;e5330
Подключение вентиля;15;e5331
Словари;15;e5332
Ростовка, см;15;e5333
Форма сборки;15;e5334
Номинал;15;e5335
Сорт винограда;15;e5336
Тип сборной системы;14;e5337
